Relative_Compactness,Surface_Area,Wall_Area,Roof_Area,Overall_Height,Orientation,Glazing_Area,Glazing_Area_Distribution,Heating_Load,Cooling_Load
1.5593220338983054,-1.1818181818181819,-0.5,-0.9230769230769231,0.5,1.0,-0.4999999999999999,-0.8888888888888888,24.59,26.29
1.0169491525423733,-0.8181818181818182,0.0,-0.7692307692307693,0.5,-1.0,-0.4999999999999999,-0.8888888888888888,29.03,32.92
1.0169491525423733,-0.8181818181818182,0.0,-0.7692307692307693,0.5,-0.3333333333333333,-0.4999999999999999,-0.8888888888888888,29.87,29.87
1.0169491525423733,-0.8181818181818182,0.0,-0.7692307692307693,0.5,0.3333333333333333,-0.4999999999999999,-0.8888888888888888,29.14,29.58
1.0169491525423733,-0.8181818181818182,0.0,-0.7692307692307693,0.5,1.0,-0.4999999999999999,-0.8888888888888888,28.09,34.33
0.7457627118644069,-0.6363636363636364,-0.5,-0.46153846153846156,0.5,-1.0,-0.4999999999999999,-0.8888888888888888,26.28,30.89
0.7457627118644069,-0.6363636363636364,-0.5,-0.46153846153846156,0.5,-0.3333333333333333,-0.4999999999999999,-0.8888888888888888,26.91,25.6
0.7457627118644069,-0.6363636363636364,-0.5,-0.46153846153846156,0.5,0.3333333333333333,-0.4999999999999999,-0.8888888888888888,26.37,27.03
0.7457627118644069,-0.6363636363636364,-0.5,-0.46153846153846156,0.5,1.0,-0.4999999999999999,-0.8888888888888888,25.27,31.73
0.47457627118644047,-0.45454545454545453,0.0,-0.46153846153846156,0.5,-1.0,-0.4999999999999999,-0.8888888888888888,23.53,27.31
0.47457627118644047,-0.45454545454545453,0.0,-0.46153846153846156,0.5,-0.3333333333333333,-0.4999999999999999,-0.8888888888888888,24.03,24.91
0.47457627118644047,-0.45454545454545453,0.0,-0.46153846153846156,0.5,0.3333333333333333,-0.4999999999999999,-0.8888888888888888,23.54,24.61
0.47457627118644047,-0.45454545454545453,0.0,-0.46153846153846156,0.5,1.0,-0.4999999999999999,-0.8888888888888888,22.58,28.51
0.27118644067796643,-0.2727272727272727,0.5,-0.46153846153846156,0.5,-1.0,-0.4999999999999999,-0.8888888888888888,35.56,41.68
0.27118644067796643,-0.2727272727272727,0.5,-0.46153846153846156,0.5,-0.3333333333333333,-0.4999999999999999,-0.8888888888888888,37.12,35.28
0.27118644067796643,-0.2727272727272727,0.5,-0.46153846153846156,0.5,0.3333333333333333,-0.4999999999999999,-0.8888888888888888,36.9,34.43
0.27118644067796643,-0.2727272727272727,0.5,-0.46153846153846156,0.5,1.0,-0.4999999999999999,-0.8888888888888888,35.94,43.33
0.06779661016949161,-0.09090909090909091,2.0,-0.7692307692307693,0.5,-1.0,-0.4999999999999999,-0.8888888888888888,32.96,33.87
0.06779661016949161,-0.09090909090909091,2.0,-0.7692307692307693,0.5,-0.3333333333333333,-0.4999999999999999,-0.8888888888888888,32.12,34.07
0.06779661016949161,-0.09090909090909091,2.0,-0.7692307692307693,0.5,0.3333333333333333,-0.4999999999999999,-0.8888888888888888,32.94,34.14
0.06779661016949161,-0.09090909090909091,2.0,-0.7692307692307693,0.5,1.0,-0.4999999999999999,-0.8888888888888888,32.21,33.67
-0.06779661016949161,0.09090909090909091,-1.5,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,-0.8888888888888888,10.36,13.43
-0.06779661016949161,0.09090909090909091,-1.5,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,-0.8888888888888888,10.43,13.71
-0.06779661016949161,0.09090909090909091,-1.5,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,-0.8888888888888888,10.36,13.48
-0.06779661016949161,0.09090909090909091,-1.5,0.46153846153846156,-0.5,1.0,-0.4999999999999999,-0.8888888888888888,10.39,13.7
-0.27118644067796643,0.2727272727272727,-1.0,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,-0.8888888888888888,10.71,13.8
-0.27118644067796643,0.2727272727272727,-1.0,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,-0.8888888888888888,10.8,14.28
-0.27118644067796643,0.2727272727272727,-1.0,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,-0.8888888888888888,10.7,13.87
-0.27118644067796643,0.2727272727272727,-1.0,0.46153846153846156,-0.5,1.0,-0.4999999999999999,-0.8888888888888888,10.75,14.27
-0.4067796610169496,0.45454545454545453,-0.5,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,-0.8888888888888888,11.11,14.28
-0.4067796610169496,0.45454545454545453,-0.5,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,-0.8888888888888888,11.13,14.61
-0.4067796610169496,0.45454545454545453,-0.5,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,-0.8888888888888888,11.09,14.3
-0.4067796610169496,0.45454545454545453,-0.5,0.46153846153846156,-0.5,1.0,-0.4999999999999999,-0.8888888888888888,11.16,14.45
-0.6101694915254237,0.6363636363636364,0.0,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,-0.8888888888888888,11.68,13.9
-0.6101694915254237,0.6363636363636364,0.0,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,-0.8888888888888888,11.69,13.72
-0.6101694915254237,0.6363636363636364,0.0,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,-0.8888888888888888,11.7,13.88
-0.6101694915254237,0.6363636363636364,0.0,0.46153846153846156,-0.5,1.0,-0.4999999999999999,-0.8888888888888888,11.69,13.65
-0.7457627118644069,0.8181818181818182,0.5,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,-0.8888888888888888,15.41,19.37
-0.7457627118644069,0.8181818181818182,0.5,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,-0.8888888888888888,15.2,19.43
-0.7457627118644069,0.8181818181818182,0.5,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,-0.8888888888888888,15.42,19.34
-0.7457627118644069,0.8181818181818182,0.5,0.46153846153846156,-0.5,1.0,-0.4999999999999999,-0.8888888888888888,15.21,19.32
-0.88135593220339,1.0,1.0,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,-0.8888888888888888,12.96,14.34
-0.88135593220339,1.0,1.0,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,-0.8888888888888888,12.97,14.5
-0.88135593220339,1.0,1.0,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,-0.8888888888888888,12.93,14.33
-0.88135593220339,1.0,1.0,0.46153846153846156,-0.5,1.0,-0.4999999999999999,-0.8888888888888888,13.02,14.27
1.5593220338983054,-1.1818181818181819,-0.5,-0.9230769230769231,0.5,-1.0,-0.4999999999999999,-0.4444444444444444,24.29,25.95
1.5593220338983054,-1.1818181818181819,-0.5,-0.9230769230769231,0.5,-0.3333333333333333,-0.4999999999999999,-0.4444444444444444,24.31,25.63
1.5593220338983054,-1.1818181818181819,-0.5,-0.9230769230769231,0.5,0.3333333333333333,-0.4999999999999999,-0.4444444444444444,24.13,26.13
1.5593220338983054,-1.1818181818181819,-0.5,-0.9230769230769231,0.5,1.0,-0.4999999999999999,-0.4444444444444444,24.25,25.89
1.0169491525423733,-0.8181818181818182,0.0,-0.7692307692307693,0.5,-1.0,-0.4999999999999999,-0.4444444444444444,28.88,32.54
1.0169491525423733,-0.8181818181818182,0.0,-0.7692307692307693,0.5,-0.3333333333333333,-0.4999999999999999,-0.4444444444444444,29.68,29.44
1.0169491525423733,-0.8181818181818182,0.0,-0.7692307692307693,0.5,0.3333333333333333,-0.4999999999999999,-0.4444444444444444,28.83,29.36
1.0169491525423733,-0.8181818181818182,0.0,-0.7692307692307693,0.5,1.0,-0.4999999999999999,-0.4444444444444444,27.9,34.2
0.7457627118644069,-0.6363636363636364,-0.5,-0.46153846153846156,0.5,-1.0,-0.4999999999999999,-0.4444444444444444,26.48,30.91
0.7457627118644069,-0.6363636363636364,-0.5,-0.46153846153846156,0.5,-0.3333333333333333,-0.4999999999999999,-0.4444444444444444,27.02,25.63
0.7457627118644069,-0.6363636363636364,-0.5,-0.46153846153846156,0.5,0.3333333333333333,-0.4999999999999999,-0.4444444444444444,26.33,27.36
0.7457627118644069,-0.6363636363636364,-0.5,-0.46153846153846156,0.5,1.0,-0.4999999999999999,-0.4444444444444444,25.36,31.9
0.47457627118644047,-0.45454545454545453,0.0,-0.46153846153846156,0.5,-1.0,-0.4999999999999999,-0.4444444444444444,23.75,27.38
0.47457627118644047,-0.45454545454545453,0.0,-0.46153846153846156,0.5,-0.3333333333333333,-0.4999999999999999,-0.4444444444444444,24.23,25.02
0.47457627118644047,-0.45454545454545453,0.0,-0.46153846153846156,0.5,0.3333333333333333,-0.4999999999999999,-0.4444444444444444,23.67,24.8
0.47457627118644047,-0.45454545454545453,0.0,-0.46153846153846156,0.5,1.0,-0.4999999999999999,-0.4444444444444444,22.79,28.79
0.27118644067796643,-0.2727272727272727,0.5,-0.46153846153846156,0.5,-1.0,-0.4999999999999999,-0.4444444444444444,35.65,41.07
0.27118644067796643,-0.2727272727272727,0.5,-0.46153846153846156,0.5,-0.3333333333333333,-0.4999999999999999,-0.4444444444444444,37.26,34.62
0.27118644067796643,-0.2727272727272727,0.5,-0.46153846153846156,0.5,0.3333333333333333,-0.4999999999999999,-0.4444444444444444,36.97,33.87
0.27118644067796643,-0.2727272727272727,0.5,-0.46153846153846156,0.5,1.0,-0.4999999999999999,-0.4444444444444444,36.03,42.86
0.06779661016949161,-0.09090909090909091,2.0,-0.7692307692307693,0.5,-1.0,-0.4999999999999999,-0.4444444444444444,33.16,33.91
0.06779661016949161,-0.09090909090909091,2.0,-0.7692307692307693,0.5,-0.3333333333333333,-0.4999999999999999,-0.4444444444444444,32.4,34.07
0.06779661016949161,-0.09090909090909091,2.0,-0.7692307692307693,0.5,0.3333333333333333,-0.4999999999999999,-0.4444444444444444,33.12,34.17
0.06779661016949161,-0.09090909090909091,2.0,-0.7692307692307693,0.5,1.0,-0.4999999999999999,-0.4444444444444444,32.41,33.78
-0.06779661016949161,0.09090909090909091,-1.5,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,-0.4444444444444444,10.42,13.39
-0.06779661016949161,0.09090909090909091,-1.5,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,-0.4444444444444444,10.46,13.72
-0.06779661016949161,0.09090909090909091,-1.5,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,-0.4444444444444444,10.32,13.57
-0.06779661016949161,0.09090909090909091,-1.5,0.46153846153846156,-0.5,1.0,-0.4999999999999999,-0.4444444444444444,10.45,13.79
-0.27118644067796643,0.2727272727272727,-1.0,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,-0.4444444444444444,10.64,13.67
-0.27118644067796643,0.2727272727272727,-1.0,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,-0.4444444444444444,10.72,14.11
-0.27118644067796643,0.2727272727272727,-1.0,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,-0.4444444444444444,10.55,13.8
-0.27118644067796643,0.2727272727272727,-1.0,0.46153846153846156,-0.5,1.0,-0.4999999999999999,-0.4444444444444444,10.68,14.21
-0.4067796610169496,0.45454545454545453,-0.5,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,-0.4444444444444444,11.45,13.2
-0.4067796610169496,0.45454545454545453,-0.5,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,-0.4444444444444444,11.46,13.54
-0.4067796610169496,0.45454545454545453,-0.5,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,-0.4444444444444444,11.32,13.32
-0.4067796610169496,0.45454545454545453,-0.5,0.46153846153846156,-0.5,1.0,-0.4999999999999999,-0.4444444444444444,11.49,13.51
-0.6101694915254237,0.6363636363636364,0.0,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,-0.4444444444444444,11.45,14.86
-0.6101694915254237,0.6363636363636364,0.0,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,-0.4444444444444444,11.42,14.75
-0.6101694915254237,0.6363636363636364,0.0,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,-0.4444444444444444,11.33,15.0
-0.6101694915254237,0.6363636363636364,0.0,0.46153846153846156,-0.5,1.0,-0.4999999999999999,-0.4444444444444444,11.43,14.74
-0.7457627118644069,0.8181818181818182,0.5,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,-0.4444444444444444,15.41,19.23
-0.7457627118644069,0.8181818181818182,0.5,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,-0.4444444444444444,15.18,19.34
-0.7457627118644069,0.8181818181818182,0.5,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,-0.4444444444444444,15.34,19.32
-0.7457627118644069,0.8181818181818182,0.5,0.46153846153846156,-0.5,1.0,-0.4999999999999999,-0.4444444444444444,15.19,19.3
-0.88135593220339,1.0,1.0,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,-0.4444444444444444,12.88,14.37
-0.88135593220339,1.0,1.0,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,-0.4444444444444444,13.0,14.57
-0.88135593220339,1.0,1.0,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,-0.4444444444444444,12.97,14.27
-0.88135593220339,1.0,1.0,0.46153846153846156,-0.5,1.0,-0.4999999999999999,-0.4444444444444444,13.04,14.24
1.5593220338983054,-1.1818181818181819,-0.5,-0.9230769230769231,0.5,-1.0,-0.4999999999999999,0.0,24.28,25.68
1.5593220338983054,-1.1818181818181819,-0.5,-0.9230769230769231,0.5,-0.3333333333333333,-0.4999999999999999,0.0,24.4,26.02
1.5593220338983054,-1.1818181818181819,-0.5,-0.9230769230769231,0.5,0.3333333333333333,-0.4999999999999999,0.0,24.11,25.84
1.5593220338983054,-1.1818181818181819,-0.5,-0.9230769230769231,0.5,1.0,-0.4999999999999999,0.0,24.35,26.14
1.0169491525423733,-0.8181818181818182,0.0,-0.7692307692307693,0.5,-1.0,-0.4999999999999999,0.0,28.07,34.14
1.0169491525423733,-0.8181818181818182,0.0,-0.7692307692307693,0.5,-0.3333333333333333,-0.4999999999999999,0.0,29.01,32.85
1.0169491525423733,-0.8181818181818182,0.0,-0.7692307692307693,0.5,0.3333333333333333,-0.4999999999999999,0.0,29.62,30.08
1.0169491525423733,-0.8181818181818182,0.0,-0.7692307692307693,0.5,1.0,-0.4999999999999999,0.0,29.05,29.67
0.7457627118644069,-0.6363636363636364,-0.5,-0.46153846153846156,0.5,-1.0,-0.4999999999999999,0.0,25.41,31.73
0.7457627118644069,-0.6363636363636364,-0.5,-0.46153846153846156,0.5,-0.3333333333333333,-0.4999999999999999,0.0,26.47,31.01
0.7457627118644069,-0.6363636363636364,-0.5,-0.46153846153846156,0.5,0.3333333333333333,-0.4999999999999999,0.0,26.89,25.9
0.7457627118644069,-0.6363636363636364,-0.5,-0.46153846153846156,0.5,1.0,-0.4999999999999999,0.0,26.46,27.4
0.47457627118644047,-0.45454545454545453,0.0,-0.46153846153846156,0.5,-1.0,-0.4999999999999999,0.0,22.93,28.68
0.47457627118644047,-0.45454545454545453,0.0,-0.46153846153846156,0.5,-0.3333333333333333,-0.4999999999999999,0.0,23.84,27.54
0.47457627118644047,-0.45454545454545453,0.0,-0.46153846153846156,0.5,0.3333333333333333,-0.4999999999999999,0.0,24.17,25.35
0.47457627118644047,-0.45454545454545453,0.0,-0.46153846153846156,0.5,1.0,-0.4999999999999999,0.0,23.87,24.93
0.27118644067796643,-0.2727272727272727,0.5,-0.46153846153846156,0.5,-1.0,-0.4999999999999999,0.0,35.78,43.12
0.27118644067796643,-0.2727272727272727,0.5,-0.46153846153846156,0.5,-0.3333333333333333,-0.4999999999999999,0.0,35.48,41.22
0.27118644067796643,-0.2727272727272727,0.5,-0.46153846153846156,0.5,0.3333333333333333,-0.4999999999999999,0.0,36.97,35.1
0.27118644067796643,-0.2727272727272727,0.5,-0.46153846153846156,0.5,1.0,-0.4999999999999999,0.0,36.7,34.29
0.06779661016949161,-0.09090909090909091,2.0,-0.7692307692307693,0.5,-1.0,-0.4999999999999999,0.0,32.52,33.85
0.06779661016949161,-0.09090909090909091,2.0,-0.7692307692307693,0.5,-0.3333333333333333,-0.4999999999999999,0.0,33.28,34.11
0.06779661016949161,-0.09090909090909091,2.0,-0.7692307692307693,0.5,0.3333333333333333,-0.4999999999999999,0.0,32.33,34.48
0.06779661016949161,-0.09090909090909091,2.0,-0.7692307692307693,0.5,1.0,-0.4999999999999999,0.0,33.24,34.5
-0.06779661016949161,0.09090909090909091,-1.5,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,0.0,10.39,13.6
-0.06779661016949161,0.09090909090909091,-1.5,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,0.0,10.34,13.36
-0.06779661016949161,0.09090909090909091,-1.5,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,0.0,10.35,13.65
-0.06779661016949161,0.09090909090909091,-1.5,0.46153846153846156,-0.5,1.0,-0.4999999999999999,0.0,10.38,13.49
-0.27118644067796643,0.2727272727272727,-1.0,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,0.0,10.77,14.14
-0.27118644067796643,0.2727272727272727,-1.0,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,0.0,10.68,13.77
-0.27118644067796643,0.2727272727272727,-1.0,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,0.0,10.68,14.3
-0.27118644067796643,0.2727272727272727,-1.0,0.46153846153846156,-0.5,1.0,-0.4999999999999999,0.0,10.7,13.87
-0.4067796610169496,0.45454545454545453,-0.5,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,0.0,11.22,14.44
-0.4067796610169496,0.45454545454545453,-0.5,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,0.0,11.16,14.27
-0.4067796610169496,0.45454545454545453,-0.5,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,0.0,11.1,14.67
-0.4067796610169496,0.45454545454545453,-0.5,0.46153846153846156,-0.5,1.0,-0.4999999999999999,0.0,11.14,14.4
-0.6101694915254237,0.6363636363636364,0.0,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,0.0,11.59,13.46
-0.6101694915254237,0.6363636363636364,0.0,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,0.0,11.6,13.7
-0.6101694915254237,0.6363636363636364,0.0,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,0.0,11.53,13.59
-0.6101694915254237,0.6363636363636364,0.0,0.46153846153846156,-0.5,1.0,-0.4999999999999999,0.0,11.61,13.83
-0.7457627118644069,0.8181818181818182,0.5,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,0.0,15.16,19.14
-0.7457627118644069,0.8181818181818182,0.5,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,0.0,15.36,19.18
-0.7457627118644069,0.8181818181818182,0.5,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,0.0,15.12,19.37
-0.7457627118644069,0.8181818181818182,0.5,0.46153846153846156,-0.5,1.0,-0.4999999999999999,0.0,15.36,19.29
-0.88135593220339,1.0,1.0,0.46153846153846156,-0.5,-1.0,-0.4999999999999999,0.0,12.68,14.09
-0.88135593220339,1.0,1.0,0.46153846153846156,-0.5,-0.3333333333333333,-0.4999999999999999,0.0,12.63,14.23
-0.88135593220339,1.0,1.0,0.46153846153846156,-0.5,0.3333333333333333,-0.4999999999999999,0.0,12.71,14.14
-0.88135593220339,1.0,1.0,0.46153846153846156,-0.5,1.0,-0.4999999999999999,0.0,12.73,13.89
1.5593220338983054,-1.1818181818181819,-0.5,-0.9230769230769231,0.5,-1.0,-0.4999999999999999,0.4444444444444444,24.38,25.91
1.5593220338983054,-1.1818181818181819,-0.5,-0.9230769230769231,0.5,-0.3333333333333333,-0.4999999999999999,0.4444444444444444,24.23,25.72
1.5593220338983054,-1.1818181818181819,-0.5,-0.9230769230769231,0.5,0.3333333333333333,-0.4999999999999999,0.4444444444444444,24.04,26.18
1.5593220338983054,-1.1818181818181819,-0.5,-0.9230769230769231,0.5,1.0,-0.4999999999999999,0.4444444444444444,24.32,25.87
